,Ticker,Opening Price,Closing Price,Date
2364,FSM,1.559,1.284,2008-07-25
2365,FSM,1.6415,1.464,2008-07-18
2366,FSM,2.073,1.8464,2008-06-13
2367,FSM,2.4052,2.1458,2008-03-20
2368,FSM,3.0075,2.5,2008-01-18
2369,FSM,3.194,2.8285,2007-12-14
2370,FSM,3.0712,2.737,2007-08-10
2371,FSM,3.4971,3.095,2007-07-27
2372,FSM,2.78,2.39,2007-03-02
2373,VST,16.5,14.06,2016-12-16
2374,STOR,24.0,20.91,2017-05-05
2375,OEC,12.48,10.66,2015-12-11
2376,OEC,15.16,13.06,2015-10-30
2377,OEC,16.95,14.42,2014-10-10
2378,TPX,65.3,53.92,2017-11-03
2379,TPX,76.07,56.74,2016-09-30
2380,TPX,59.55,53.21,2016-02-05
2381,TPX,43.85,37.05,2013-07-26
2382,TPX,33.1,25.4,2012-10-26
2383,TPX,34.56,30.1,2012-09-21
2384,TPX,43.52,25.54,2012-06-08
2385,TPX,49.54,43.14,2012-06-01
2386,TPX,52.31,46.07,2012-05-18
2387,TPX,86.61,66.53,2012-04-20
2388,TPX,59.47,48.93,2011-11-25
2389,TPX,59.33,51.55,2011-08-19
2390,TPX,73.1,63.58,2011-08-05
2391,TPX,33.93,30.38,2010-05-07
2392,TPX,21.65,19.37,2009-10-30
2393,TPX,12.86,11.51,2009-07-02
2394,TPX,11.28,9.88,2009-05-22
2395,TPX,13.2,11.12,2009-05-15
2396,TPX,5.99,4.46,2009-03-06
2397,TPX,7.37,6.46,2009-02-20
2398,TPX,6.73,5.9,2008-12-19
2399,TPX,8.17,6.64,2008-12-12
2400,TPX,6.64,5.62,2008-11-21
2401,TPX,7.7,6.78,2008-10-24
2402,TPX,12.51,9.29,2008-10-03
2403,TPX,12.42,11.14,2008-05-23
2404,TPX,13.02,11.0,2008-03-28
2405,TPX,20.19,17.79,2008-02-08
2406,TPX,21.21,18.97,2008-01-25
2407,TPX,26.44,22.72,2008-01-04
2408,TPX,31.38,27.66,2007-12-14
2409,TPX,35.91,30.91,2007-11-09
2410,TPX,11.95,10.71,2005-10-07
2411,TPX,16.86,11.71,2005-09-23
2412,TPX,21.76,17.96,2005-07-22
2413,TPX,15.56,13.99,2004-05-14
2414,SRF,7.6,6.49,2016-01-15
2415,SRF,8.38,7.5,2016-01-08
2416,SRF,8.42,7.35,2015-12-18
2417,SRF,9.87,8.5799,2015-12-11
2418,SRF,11.83,10.05,2015-12-04
2419,SRF,13.02,11.6501,2015-11-20
2420,SRF,7.7,6.51,2015-01-16
2421,SRF,9.15,7.92,2014-12-26
2422,SRF,10.8,9.33,2014-12-19
2423,SRF,14.43,10.92,2014-12-05
2424,SRF,17.92,15.83,2014-10-10
2425,P,5.25,4.69,2017-12-22
2426,P,5.59,4.57,2017-11-10
2427,P,7.26,5.59,2017-11-03
2428,P,9.47,8.48,2017-08-04
2429,P,8.47,6.99,2017-06-16
2430,P,9.51,8.52,2017-06-09
2431,P,12.8,11.47,2016-10-28
2432,P,14.32,12.83,2016-10-14
2433,P,10.06,8.98,2016-04-01
2434,P,9.64,8.57,2016-02-05
2435,P,10.78,9.45,2016-01-15
2436,P,12.7,10.74,2016-01-08
2437,P,13.75,12.25,2015-12-04
2438,P,19.82,12.39,2015-10-23
2439,P,22.4,20.0,2014-10-24
2440,P,24.85,20.92,2014-10-10
2441,P,29.51,26.21,2014-07-11
2442,P,26.88,23.51,2014-04-25
2443,P,28.75,25.31,2014-04-11
2444,P,32.87,29.55,2014-03-28
2445,P,9.13,8.16,2012-10-26
2446,P,11.94,10.47,2012-09-07
2447,P,11.58,9.96,2012-06-01
2448,P,9.7,8.66,2012-04-13
2449,P,14.59,11.5,2012-03-09
2450,P,11.65,9.9,2011-12-09
2451,P,12.5,10.78,2011-11-25
2452,P,15.98,13.11,2011-10-07
2453,P,11.75,10.38,2011-09-09
2454,P,14.02,12.07,2011-09-02
2455,P,16.43,13.52,2011-08-05
2456,P,18.75,15.09,2011-07-29
2457,SOL,2.69,2.36,2017-06-09
2458,SOL,2.88,2.3,2017-03-10
2459,SOL,0.77,0.6901,2016-12-02
2460,SOL,1.25,1.05,2016-09-09
2461,SOL,1.38,1.22,2016-05-06
2462,SOL,1.44,1.26,2016-02-12
2463,SOL,1.73,1.46,2016-01-15
2464,SOL,1.93,1.7,2015-12-31
2465,SOL,1.24,0.95,2015-09-18
2466,SOL,1.45,1.3,2015-07-24
2467,SOL,1.66,1.45,2015-06-26
2468,SOL,1.53,1.29,2015-03-13
2469,SOL,1.6,1.33,2014-12-12
2470,SOL,2.21,1.8,2014-11-28
2471,SOL,2.91,2.43,2014-10-10
2472,SOL,3.59,3.15,2014-09-19
2473,SOL,2.54,2.25,2014-06-06
2474,SOL,2.6,2.34,2014-05-16
2475,SOL,4.17,3.24,2014-03-28
2476,SOL,3.92,3.39,2014-01-24
2477,SOL,4.43,3.94,2014-01-10
2478,SOL,4.47,3.02,2013-12-06
2479,SOL,5.33,4.5,2013-10-25
2480,SOL,5.81,4.24,2013-09-13
2481,SOL,2.34,2.01,2013-05-31
2482,SOL,1.59,1.38,2013-03-28
2483,SOL,1.94,1.59,2013-03-22
2484,SOL,2.23,1.97,2013-03-15
2485,SOL,2.59,2.11,2013-03-01
2486,SOL,1.28,1.15,2012-11-16
2487,SOL,1.68,1.51,2012-08-24
2488,SOL,1.43,1.26,2012-06-29
2489,SOL,1.62,1.43,2012-06-22
2490,SOL,1.67,1.34,2012-05-18
2491,SOL,2.31,1.89,2012-04-05
2492,SOL,2.68,2.31,2012-03-30
2493,SOL,2.79,2.5,2012-03-02
2494,SOL,1.69,1.47,2011-12-16
2495,SOL,1.93,1.72,2011-12-09
2496,SOL,2.1,1.68,2011-11-18
2497,SOL,2.26,1.72,2011-09-30
2498,SOL,2.75,2.23,2011-09-23
2499,SOL,3.52,3.06,2011-09-02
2500,SOL,3.6,2.99,2011-08-19
2501,SOL,4.63,3.38,2011-08-05
2502,SOL,5.34,4.77,2011-07-08
2503,SOL,6.24,5.24,2011-06-10
2504,SOL,7.41,6.25,2011-06-03
2505,SOL,8.11,7.25,2011-05-20
2506,SOL,11.79,9.26,2011-03-04
2507,SOL,11.3,9.51,2010-11-19
2508,SOL,12.69,11.13,2010-11-12
2509,SOL,6.68,6.0,2010-06-25
2510,SOL,6.39,5.73,2010-05-21
2511,SOL,7.33,6.48,2010-05-14
2512,SOL,8.09,6.61,2010-05-07
2513,SOL,5.91,5.1,2010-01-15
2514,SOL,4.12,3.68,2009-10-30
2515,SOL,4.5,4.05,2009-10-23
2516,SOL,5.375,4.51,2009-10-02
2517,SOL,6.31,5.45,2009-07-31
2518,SOL,6.1,5.41,2009-07-02
2519,SOL,3.98,3.36,2009-05-15
2520,SOL,3.77,3.32,2009-04-17
2521,SOL,2.4,2.1201,2009-03-06
2522,SOL,3.4,2.37,2009-02-20
2523,SOL,3.72,3.33,2009-01-23
2524,SOL,4.81,3.81,2009-01-16
2525,SOL,4.17,2.35,2008-11-21
2526,SOL,7.82,4.35,2008-11-14
2527,SOL,7.84,4.94,2008-10-24
2528,SOL,9.03,7.13,2008-10-10
2529,SOL,13.0,9.7,2008-10-03
2530,SOL,16.19,13.9,2008-09-12
2531,SOL,18.52,15.34,2008-09-05
2532,SOL,15.54,13.9,2008-08-08
2533,SOL,17.24,14.55,2008-07-25
2534,SOL,18.26,13.16,2008-07-03
2535,SOL,21.06,18.37,2008-06-27
2536,SOL,23.5,17.8,2008-06-13
2537,SOL,18.36,15.9499,2008-05-02
2538,SOL,8.88,7.6,2008-03-20
2539,SOL,12.63,11.3,2008-02-22
2540,SOL,13.01,11.1,2008-02-08
2541,ATR,33.19,29.67,2009-04-17
2542,ATR,32.53,27.16,2008-10-24
2543,ATR,75.0,37.21,2007-05-11
2544,ATR,34.7,30.75,2002-06-28
2545,ATR,34.3,30.39,2002-01-11
2546,ATR,33.9,29.0,2001-10-19
2547,ATR,34.75,30.06,2001-09-21
2548,ATR,23.25,19.88,2000-10-20
2549,ATR,28.38,24.31,2000-07-21
2550,ATR,25.38,22.38,2000-01-28
2551,MUR,35.77,30.34,2016-05-06
2552,MUR,17.66,15.76,2016-02-19
2553,MUR,19.23,16.79,2016-02-12
2554,MUR,19.26,17.16,2016-01-15
2555,MUR,22.34,19.31,2016-01-08
2556,MUR,28.58,25.46,2015-12-04
2557,MUR,37.3,33.33,2015-07-24
2558,MUR,53.92,48.42,2014-11-28
2559,MUR,50.69,44.86,2011-09-23
2560,MUR,65.1,55.2,2011-08-05
2561,MUR,77.93,68.64,2011-05-06
2562,MUR,60.53,52.7,2010-05-07
2563,MUR,46.78,41.6,2008-10-24
2564,MUR,67.49,54.32,2008-10-03
2565,MUR,91.62,79.5,2008-07-18
2566,MUR,54.09,46.21,2006-02-10
2567,MUR,99.88,89.2,2005-04-15
2568,MUR,84.3,43.23,2003-01-03
2569,MUR,78.0,69.8,2002-07-12
2570,MUR,64.25,56.5,2000-10-27
2571,FR,12.06,9.22,2011-08-05
2572,FR,5.26,4.65,2010-08-13
2573,FR,5.69,4.39,2010-07-02
2574,FR,6.61,5.75,2010-06-04
2575,FR,7.47,6.52,2010-05-21
2576,FR,8.02,7.17,2010-05-07
2577,FR,9.0,7.98,2010-04-30
2578,FR,5.0,4.35,2009-10-30
2579,FR,5.93,5.2,2009-10-16
2580,FR,6.54,5.25,2009-10-02
2581,FR,4.415,3.68,2009-07-10
2582,FR,4.85,4.26,2009-07-02
2583,FR,5.3,4.7,2009-06-19
2584,FR,4.97,4.24,2009-05-22
2585,FR,5.96,4.82,2009-05-15
2586,FR,3.17,2.45,2009-03-20
2587,FR,3.24,2.21,2009-02-27
2588,FR,5.19,3.62,2009-02-13
2589,FR,6.3,5.44,2009-01-30
2590,FR,9.21,7.03,2008-11-14
2591,FR,10.25,9.04,2008-11-07
2592,FR,12.95,6.85,2008-10-24
2593,FR,17.62,12.75,2008-10-17
2594,FR,19.22,16.25,2008-10-10
2595,FR,28.31,20.15,2008-10-03
2596,FR,34.97,30.74,2008-01-04
2597,ELS,81.7,40.84,2013-07-19
2598,ELS,39.53,35.43,2009-02-13
2599,ELS,33.09,26.86,2008-11-21
2600,ELS,39.95,33.43,2008-11-14
2601,ELS,43.5,38.17,2008-10-17
2602,ELS,52.61,45.03,2008-10-03
2603,ELS,53.78,48.24,2007-10-19
2604,HCC,28.2,20.54,2017-11-24
2605,HCC,77.93,18.0,2017-04-13
2606,HCC,30.32,26.9,2011-08-05
2607,HCC,25.16,22.12,2009-02-20
2608,HCC,23.45,20.26,2008-11-21
2609,HCC,25.07,16.75,2008-10-10
2610,HCC,27.04,23.86,2008-02-22
2611,HCC,23.35,21.01,2002-07-19
2612,HCC,25.95,23.35,2002-07-12
2613,HCC,26.88,23.63,2001-01-05
2614,HCC,12.63,11.13,2000-04-20
2615,OMI,26.08,19.54,2017-11-03
2616,OMI,29.3,26.05,2017-10-27
2617,OMI,32.29,28.39,2017-08-04
2618,OMI,33.9,30.5,2011-07-29
2619,OMI,45.46,30.59,2010-04-01
2620,OMI,47.29,40.89,2009-10-30
2621,OMI,45.0,38.09,2008-10-10
2622,OMI,26.0,22.68,2003-10-17
2623,OMI,18.0,14.3,2002-07-19
2624,OMI,15.56,14.0,2000-11-24
2625,OMI,15.94,13.88,2000-10-20
2626,OMI,10.19,8.88,2000-01-21
2627,JCAP,14.56,12.14,2016-04-08
2628,JCAP,16.81,14.95,2015-12-31
2629,JCAP,18.0,15.85,2015-11-13
2630,SLF,22.94,20.52,2012-05-18
2631,SLF,25.05,21.84,2011-11-04
2632,SLF,34.87,30.94,2009-08-07
2633,SLF,14.93,12.29,2009-03-06
2634,SLF,20.9,17.94,2009-02-13
2635,SLF,24.06,21.0,2009-01-16
2636,SLF,20.43,17.16,2008-11-21
2637,SLF,25.24,20.73,2008-11-14
2638,SLF,26.72,23.49,2008-10-24
2639,SLF,32.75,22.54,2008-10-10
2640,SLF,20.2,17.72,2001-03-16
2641,SLF,24.3,21.15,2001-02-16
2642,SLF,26.38,22.69,2001-01-05
2643,FF,14.57,13.11,2017-08-11
2644,FF,16.35,14.12,2016-12-16
2645,FF,10.87,9.42,2015-08-14
2646,FF,12.34,10.82,2015-03-27
2647,FF,20.74,16.3,2014-05-09
2648,FF,18.12,15.85,2013-11-08
2649,FF,13.78,12.34,2013-03-22
2650,FF,10.11,9.03,2012-06-01
2651,FF,11.61,10.22,2011-11-25
2652,CNP,10.17,8.88,2009-03-06
2653,CNP,11.83,10.32,2009-02-27
2654,CNP,13.34,9.08,2008-10-10
2655,CNP,9.12,8.15,2003-07-25
2656,CNP,5.06,4.55,2003-02-21
2657,CNP,6.22,5.05,2003-02-14
2658,CNP,7.05,6.12,2003-02-07
2659,CNP,7.65,6.85,2002-12-06
2660,CNP,7.32,6.36,2002-11-08
2661,CNP,7.0,5.73,2002-10-18
2662,CNP,8.85,7.25,2002-10-11
2663,CNP,11.4,10.12,2002-09-20
2664,CNP,13.9,8.9,2002-07-26
2665,CNP,18.0,14.3,2002-05-17
2666,CNP,25.85,21.49,2002-05-10
2667,CNP,25.13,22.12,2002-02-08
2668,CNP,42.1,34.87,2001-06-15
2669,CNP,43.5,36.62,2001-01-05
2670,BBL,27.85,24.54,2016-05-06
2671,BBL,22.12,19.8,2016-02-26
2672,BBL,21.82,18.97,2016-01-08
2673,BBL,23.65,21.16,2015-12-11
2674,BBL,46.87,41.64,2015-03-13
2675,BBL,60.58,54.28,2011-09-23
2676,BBL,75.96,64.07,2011-08-05
2677,BBL,60.53,54.2,2009-10-30
2678,BBL,41.39,37.18,2009-02-13
2679,BBL,35.98,27.18,2008-11-14
2680,BBL,32.91,27.59,2008-10-24
2681,BBL,35.9,31.16,2008-10-17
2682,BBL,38.71,33.7,2008-10-10
2683,BBL,46.28,41.0,2008-10-03
2684,BBL,65.19,58.2,2008-02-08
2685,BBL,60.94,53.22,2008-01-18
2686,BBL,68.89,62.0,2007-12-14
2687,BBL,62.84,55.68,2007-07-27
2688,BBL,43.79,38.77,2007-03-02
2689,BBL,27.25,24.34,2005-04-15
2690,JCE,15.6,13.84,2015-09-11
2691,JCE,8.21,7.25,2009-03-06
2692,JCE,9.28,8.25,2008-11-21
2693,JCE,10.81,9.31,2008-11-14
2694,JCE,11.5,8.71,2008-10-10
2695,AAN,30.13,26.93,2017-02-17
2696,AAN,25.32,22.76,2016-10-14
2697,AAN,36.93,24.67,2015-10-30
2698,AAN,33.48,29.58,2014-07-18
2699,AAN,15.5,13.16,2010-07-02
2700,AAN,18.64,16.5,2010-05-07
2701,AAN,27.81,18.68,2010-04-16
2702,AAN,25.1,21.98,2009-07-24
2703,AAN,20.9,17.6,2009-01-30
2704,AAN,21.03,16.5,2008-10-10
2705,AAN,22.75,20.23,2008-06-27
2706,AAN,23.65,20.1,2007-09-21
2707,AAN,25.75,22.8,2007-07-27
2708,AAN,27.31,18.75,2004-08-20
2709,EDU,51.4,42.0,2016-12-02
2710,EDU,22.07,19.58,2015-08-21
2711,EDU,24.3,19.4,2014-07-25
2712,EDU,32.0,27.84,2014-02-28
2713,EDU,34.5,29.96,2014-01-24
2714,EDU,17.92,16.07,2013-04-05
2715,EDU,20.0,17.56,2012-12-07
2716,EDU,19.34,17.37,2012-10-19
2717,EDU,22.46,12.91,2012-07-20
2718,EDU,27.11,22.78,2011-11-18
2719,EDU,29.96,26.95,2011-10-21
2720,EDU,28.23,22.97,2011-09-30
2721,EDU,32.01,28.27,2011-09-23
2722,EDU,121.64,27.5,2011-08-19
2723,EDU,128.0,111.15,2011-08-05
2724,EDU,114.11,100.44,2011-06-10
2725,EDU,80.78,72.33,2009-10-23
2726,EDU,54.68,41.14,2009-02-13
2727,EDU,56.99,49.0,2009-01-09
2728,EDU,54.13,39.97,2008-11-21
2729,EDU,63.95,54.99,2008-11-07
2730,EDU,61.74,51.35,2008-10-24
2731,EDU,66.35,59.2,2008-10-03
2732,EDU,75.78,67.56,2008-09-05
2733,EDU,75.41,65.75,2008-05-30
2734,EDU,72.9,65.61,2008-04-11
2735,EDU,64.82,56.92,2008-03-07
2736,EDU,80.27,58.97,2008-01-18
2737,EDU,56.38,47.1,2007-07-27
2738,EDU,43.31,38.02,2007-03-02
2739,EDU,38.2,33.09,2007-01-19
2740,JMLP,5.5,4.52,2016-02-12
2741,JMLP,6.34,4.88,2016-01-15
2742,JMLP,6.45,5.58,2015-12-18
2743,JMLP,7.68,6.5399,2015-12-11
2744,JMLP,11.47,10.32,2015-09-25
2745,JMLP,13.04,11.42,2015-08-07
2746,FN,37.2,32.25,2017-11-03
2747,FN,38.75,34.67,2017-04-28
2748,FN,41.05,36.19,2017-01-06
2749,FN,43.07,37.8,2016-10-28
2750,FN,17.73,15.95,2014-12-12
2751,FN,21.76,19.02,2014-05-09
2752,FN,14.57,13.05,2013-04-05
2753,FN,16.85,13.82,2013-03-15
2754,FN,11.49,10.07,2012-10-12
2755,FN,12.79,10.5,2012-05-18
2756,FN,15.0,12.94,2012-05-11
2757,FN,16.74,15.01,2012-05-04
2758,FN,16.0,12.83,2011-10-28
2759,FN,18.02,16.09,2011-10-21
2760,FN,20.26,18.18,2011-10-14
2761,FN,18.21,15.4,2011-07-29
2762,FN,21.89,18.68,2011-07-15
2763,FN,29.22,20.09,2011-03-11
2764,FN,25.5,22.4,2011-01-21
2765,FN,18.99,16.56,2010-11-19
2766,FN,16.72,14.08,2010-10-29
2767,FN,19.28,16.63,2010-10-22
2768,FN,14.32,12.39,2010-08-27
2769,FN,15.65,13.85,2010-08-20
2770,PCG,52.93,44.57,2017-12-22
2771,PCG,68.9,57.72,2017-10-13
2772,PCG,37.4,29.7,2008-10-10
2773,PCG,10.6,9.19,2002-10-11
2774,PCG,12.72,11.28,2002-09-20
2775,PCG,12.25,8.81,2002-08-02
2776,PCG,16.65,14.98,2002-07-12
2777,PCG,20.25,17.89,2002-06-28
2778,PCG,23.3,20.7,2002-05-17
2779,PCG,16.99,15.2,2001-09-28
2780,PCG,11.1,7.2,2001-04-06
2781,PCG,11.9,10.65,2001-03-23
2782,PCG,14.35,11.42,2001-03-16
2783,PCG,11.56,9.75,2001-01-19
2784,PCG,19.63,12.63,2001-01-05
2785,PCG,24.06,20.06,2000-12-22
2786,PCG,26.81,23.56,2000-12-08
2787,PCG,27.38,24.21,2000-09-29
2788,CODI,18.53,16.63,2014-05-09
2789,CODI,14.7,13.12,2010-05-07
2790,CODI,9.95,8.11,2009-04-24
2791,CODI,8.7,7.35,2009-03-06
2792,CODI,11.86,10.34,2008-12-26
2793,CODI,10.66,8.78,2008-11-21
2794,CODI,13.43,11.77,2008-10-24
2795,CODI,13.85,10.84,2008-10-10
2796,CODI,17.28,15.48,2007-07-27
2797,SHW,278.53,244.73,2016-10-28
2798,SHW,57.58,46.97,2009-01-23
2799,SHW,60.41,52.75,2008-10-03
2800,SHW,56.07,50.19,2008-06-06
2801,SHW,52.68,41.29,2006-02-24
2802,SHW,25.85,20.52,2001-04-06
2803,SHW,24.25,21.5,2000-09-15
2804,EGF,16.07,14.0,2008-10-10
2805,CADE,25.23,22.05,2017-11-10
2806,CADE,22.97,20.65,2017-08-11
2807,WRD,12.9,11.5,2017-06-23
2808,EFT,8.25,7.15,2009-03-06
2809,EFT,8.91,7.14,2008-11-21
2810,EFT,11.27,8.85,2008-10-10
2811,CNC,63.03,50.68,2016-11-11
2812,CNC,74.0,62.9,2015-05-01
2813,CNC,118.4,59.85,2015-02-20
2814,CNC,66.16,59.05,2013-10-25
2815,CNC,45.39,40.72,2012-12-14
2816,CNC,41.56,37.3,2012-09-14
2817,CNC,45.54,40.06,2012-04-27
2818,CNC,33.27,28.9,2011-08-05
2819,CNC,28.42,25.48,2011-01-21
2820,CNC,21.3,16.98,2009-02-27
2821,CNC,18.04,15.96,2008-12-12
2822,CNC,20.64,17.6,2008-10-24
2823,CNC,16.83,14.9,2008-03-20
2824,CNC,24.58,21.42,2008-02-08
2825,CNC,23.68,21.0,2007-04-27
2826,CNC,20.64,14.55,2006-07-21
2827,CNC,23.26,20.51,2006-07-14
2828,CNC,28.25,24.8,2006-06-23
2829,CNC,26.2,23.46,2006-01-13
2830,CNC,25.0,18.76,2005-10-28
2831,CNC,28.7,25.03,2005-09-30
2832,CNC,32.61,29.3,2005-07-29
2833,CNC,36.5,32.61,2005-07-22
2834,CNC,30.21,26.56,2005-04-15
2835,CNC,34.82,30.28,2005-03-11
2836,CNC,28.5,24.3,2003-02-07
2837,CNC,34.19,30.73,2003-01-10
2838,CNC,32.45,27.95,2002-11-29
2839,CNC,30.48,27.1,2002-07-05
2840,XPO,27.54,24.62,2016-06-24
2841,XPO,30.63,26.5,2016-05-06
2842,XPO,33.61,30.14,2016-04-29
2843,XPO,26.01,23.25,2016-01-08
2844,XPO,31.52,23.57,2015-09-25
2845,XPO,38.41,33.92,2014-10-10
2846,XPO,28.19,24.92,2014-01-31
2847,XPO,22.76,20.07,2013-11-01
2848,XPO,15.61,12.5,2012-09-21
2849,XPO,18.12,16.08,2012-03-09
2850,XPO,9.96,8.22,2011-09-23
2851,XPO,11.21,9.97,2011-09-16
2852,XPO,3.11,2.78,2011-08-19
2853,XPO,4.04,3.02,2011-08-05
2854,XPO,3.95,3.46,2011-07-15
2855,XPO,2.72,2.28,2011-02-18
2856,XPO,1.65,1.474,2010-04-01
2857,XPO,0.9,0.77,2009-04-17
2858,XPO,0.85,0.67,2009-03-06
2859,XPO,1.03,0.83,2009-02-20
2860,XPO,1.09,0.98,2009-01-16
2861,XPO,1.08,0.96,2008-10-24
2862,XPO,1.28,1.15,2008-02-29
2863,XPO,1.38,1.24,2007-08-17
2864,XPO,1.56,1.35,2007-02-23
2865,XPO,1.35,1.14,2006-08-11
2866,XPO,1.48,1.15,2006-07-14
2867,XPO,0.83,0.66,2005-10-07
2868,XPO,0.65,0.58,2005-07-22
2869,XPO,0.71,0.53,2005-05-13
2870,XPO,0.95,0.78,2005-04-29
2871,XPO,1.24,1.02,2005-04-01
2872,XPO,1.5,1.3,2005-01-07
2873,XPO,1.18,1.06,2004-11-19
2874,XPO,1.2,1.02,2004-10-01
2875,XPO,1.2,1.06,2004-08-06
2876,XPO,1.5,1.26,2004-07-16
2877,XPO,1.6,1.43,2004-06-18
2878,XPO,1.98,1.75,2004-06-04
2879,XPO,2.25,2.01,2004-05-21
2880,XPO,2.54,2.25,2004-05-14
2881,XPO,2.34,2.1,2004-04-02
2882,XPO,2.35,2.0,2004-01-23
2883,AVAL,11.87,9.97,2014-12-12
2884,SPN,9.88,8.85,2017-10-20
2885,SPN,10.36,9.07,2017-08-11
2886,SPN,16.38,14.4,2017-03-10
2887,SPN,19.39,14.4,2016-10-28
2888,SPN,10.11,8.87,2016-02-12
2889,SPN,11.23,9.76,2016-01-15
2890,SPN,13.44,11.07,2016-01-08
2891,SPN,16.14,14.12,2015-08-21
2892,SPN,25.59,19.31,2014-11-28
2893,SPN,30.75,26.98,2014-10-10
2894,SPN,22.96,20.52,2012-09-28
2895,SPN,28.19,25.34,2011-11-25
2896,SPN,34.52,28.32,2011-09-23
2897,SPN,34.62,31.02,2011-08-19
2898,SPN,42.15,35.09,2011-08-05
2899,SPN,25.29,22.34,2010-05-21
2900,SPN,27.35,24.05,2010-05-07
2901,SPN,23.16,20.55,2010-02-05
2902,SPN,24.5,21.61,2009-10-30
2903,SPN,18.5,16.59,2009-07-31
2904,SPN,22.14,19.2,2009-06-19
2905,SPN,16.4,13.47,2008-12-05
2906,SPN,16.67,13.31,2008-11-21
2907,SPN,19.26,16.75,2008-11-14
2908,SPN,19.37,16.32,2008-10-24
2909,SPN,25.42,16.76,2008-10-10
2910,SPN,33.57,25.77,2008-10-03
2911,SPN,44.86,38.88,2008-09-05
2912,SPN,32.68,29.25,2007-01-05
2913,SPN,35.01,30.6,2006-06-09
2914,SPN,23.43,20.3,2005-10-07
2915,SPN,17.4,15.11,2005-04-15
2916,SPN,8.0,7.0,2002-09-20
2917,SPN,7.1,5.9,2001-09-28
2918,SPN,9.1,7.9,2001-06-29
2919,SPN,10.6,9.09,2001-06-22
2920,SPN,10.77,9.59,2001-04-06
2921,SPN,12.19,10.94,2001-03-16
2922,SPN,11.48,10.12,2001-01-05
2923,SPN,9.27,8.25,2000-11-10
2924,SPN,9.25,7.88,2000-10-27
2925,SPN,10.72,8.75,2000-07-21
2926,SPN,9.31,8.25,2000-04-14
2927,EFR,16.75,14.79,2010-05-07
2928,EFR,8.53,7.16,2009-03-06
2929,EFR,8.75,6.99,2008-11-21
2930,EFR,10.86,8.99,2008-10-10
2931,MTH,33.56,28.57,2016-01-08
2932,MTH,40.31,35.26,2015-10-30
2933,MTH,39.29,35.36,2014-12-05
2934,MTH,41.48,35.88,2012-10-26
2935,MTH,16.98,15.12,2011-09-23
2936,MTH,17.55,15.66,2011-08-19
2937,MTH,22.31,19.57,2011-08-05
2938,MTH,23.9,21.28,2010-05-07
2939,MTH,20.89,18.63,2009-10-02
2940,MTH,17.25,15.14,2009-07-10
2941,MTH,21.86,17.89,2009-06-05
2942,MTH,21.3,19.15,2009-05-15
2943,MTH,12.15,9.02,2009-03-20
2944,MTH,12.33,10.03,2009-02-20
2945,MTH,15.43,12.97,2009-02-13
2946,MTH,14.41,10.9,2009-01-16
2947,MTH,14.46,10.47,2008-12-26
2948,MTH,10.12,6.49,2008-11-21
2949,MTH,13.7,10.3,2008-11-14
2950,MTH,15.19,12.59,2008-10-24
2951,MTH,20.01,14.0,2008-10-10
2952,MTH,25.0,21.0,2008-10-03
2953,MTH,14.78,12.77,2008-07-11
2954,MTH,19.86,16.36,2008-05-23
2955,MTH,19.93,17.23,2008-05-09
2956,MTH,17.3,13.5,2008-02-08
2957,MTH,8.86,7.82,2008-01-18
2958,MTH,11.99,8.78,2008-01-11
2959,MTH,14.57,11.85,2008-01-04
2960,MTH,16.86,14.95,2007-11-16
2961,MTH,15.72,13.28,2007-10-19
2962,MTH,16.82,14.12,2007-09-28
2963,MTH,19.86,17.19,2007-08-03
2964,MTH,23.85,19.51,2007-07-27
2965,MTH,45.46,38.75,2006-07-14
2966,MTH,77.2,67.0,2005-10-07
2967,MTH,75.34,66.47,2005-03-11
2968,MTH,68.35,61.0,2004-07-23
2969,MTH,40.8,32.73,2002-11-08
2970,MTH,37.9,29.5,2002-07-19
2971,MTH,46.25,38.53,2002-07-12
2972,MTH,45.75,39.8,2002-05-10
2973,MTH,52.5,47.1,2002-01-04
2974,MTH,39.15,29.32,2001-09-21
2975,MTH,49.5,41.4,2001-09-07
2976,MTH,52.34,42.25,2001-05-25
2977,MTH,43.0,32.11,2001-02-23
2978,MTH,42.44,34.63,2001-01-19
2979,MTH,27.62,23.31,2000-12-01
2980,VLT,17.32,15.44,2010-05-07
2981,VLT,1.5899,1.11,2008-11-21
2982,VLT,1.78,1.59,2008-11-14
2983,VLT,2.2,1.35,2008-10-10
2984,VLT,4.3,3.73,2002-10-11
2985,VLT,4.4,3.71,2002-07-26
2986,VLT,6.6,4.98,2001-09-21
2987,VLT,7.24,6.28,2001-02-09
2988,VLT,6.0,5.375,2000-10-20
2989,RQI,11.47,10.19,2013-06-21
2990,RQI,12.7,11.15,2013-05-31
2991,RQI,9.67,8.19,2011-08-05
2992,RQI,7.64,6.775,2010-05-07
2993,RQI,4.03,3.62,2009-07-10
2994,RQI,4.0,3.5787,2009-05-15
2995,RQI,2.12,1.89,2009-03-20
2996,RQI,2.27,1.65,2009-03-06
2997,RQI,3.21,2.4466,2009-02-20
2998,RQI,4.53,2.24,2008-11-21
2999,RQI,6.61,4.6,2008-11-14
3000,RQI,6.87,5.94,2008-10-24
3001,RQI,11.01,5.38,2008-10-10
3002,RQI,18.58,16.54,2007-12-14
