,Ticker,bounceback score,close,date,lowest price,num of weeks,open,volume
470,CTB,2,20.01,20100319,16.87,6,18.96,5512700
471,CTB,2,20.43,20100326,17.54,4,19.86,4954400
472,CTB,0,23.22,20101210,19.87,23,22.45,6173800
473,CTB,0,22.0,20120907,18.74,64,20.03,5837000
474,CTB,1,14.33,20111028,11.96,12,13.47,5414300
475,CTB,3,20.22,20120817,17.05,3,19.24,5614600
476,CTB,3,36.61,20150807,31.77,2,33.01,3801172
477,CTB,1,40.6,20170217,34.31,16,35.95,7180724
478,RESI,2,28.94,20140613,25.16,5,27.96,1996700
479,RESI,0,13.98,20170303,12.13,64,12.91,7310697
480,RESI,3,10.67,20160304,8.65,3,10.05,4458293
481,TRI,4,42.28,20160527,9.85,1,41.17,4313832
482,TRI,4,23.48,20081031,20.0,1,20.01,2193500
483,WGP,4,28.51,20121221,20.36,1,27.47,337800
484,WGP,0,40.3,20160422,33.5,19,34.89,504526
485,WGP,3,27.31,20160226,20.61,2,21.57,1245387
486,ABG,2,17.33,20080502,13.69,5,16.5,2881000
487,ABG,4,12.22,20080808,10.14,1,10.22,3221100
488,ABG,2,5.03,20081128,3.92,6,3.71,1608100
489,ABG,4,3.25,20081031,2.1,1,2.0,5281400
490,ABG,4,3.25,20081031,2.1,1,2.0,5281400
491,ABG,4,3.93,20090320,2.29,1,2.01,3973000
492,ABG,4,10.27,20090501,7.8,1,7.59,3860900
493,ABG,2,11.48,20091204,9.74,5,10.6,1780000
494,ABG,3,11.48,20091204,9.75,2,10.6,1780000
495,ABG,2,15.55,20100430,13.29,7,15.04,3022100
496,ABG,3,18.72,20110701,15.45,3,17.29,1572800
497,ABG,2,18.98,20110916,16.39,4,17.9,3271200
498,ABG,0,56.66,20140404,49.13,31,54.46,1725200
499,INXN,0,15.38,20120224,13.19,47,15.12,370200
500,QHC,4,4.72,20161111,3.91,1,4.01,2555992
501,QHC,4,4.72,20161111,3.91,1,4.01,2555992
502,QHC,3,4.13,20170623,3.53,2,3.93,4303185
503,GHC,4,578.2,20170811,3.2,1,590.05,121476
504,GHC,3,426.8,20081031,349.0,2,346.0,264800
505,GHC,2,386.0,20090403,322.5,4,366.0,215400
506,GHC,0,473.76,20130524,408.25,151,464.81,82300
507,WAB,1,52.96,20080718,45.03,9,50.28,6993500
508,WAB,0,43.4,20100326,37.46,74,42.4,1737800
509,WAB,1,38.12,20090424,29.93,12,31.77,6493900
510,WAB,2,30.3,20090403,24.06,4,26.93,3396500
511,WAB,2,37.37,20090807,30.64,4,34.06,3112700
512,WAB,2,68.36,20110401,55.32,5,63.0,3920800
513,CTL,0,41.38,20101029,35.96,146,40.8,16487200
514,CTL,1,36.41,20080718,31.24,14,35.02,7599800
515,CTL,2,36.41,20080718,31.04,4,35.02,7599800
516,CTL,0,30.52,20090508,25.11,27,28.07,11086900
517,CTL,0,42.78,20120810,37.11,54,41.84,27447400
518,CTL,2,31.32,20160715,26.81,7,30.16,23310703
519,MTD,4,574.64,20170818,21.66,1,579.41,579222
520,MTD,0,83.62,20090724,71.78,39,81.99,2500900
521,MTD,2,109.39,20100326,94.33,6,107.07,586900
522,RSPP,3,24.39,20140214,20.45,2,22.31,1951500
523,RSPP,2,32.04,20140620,26.5,5,28.71,5749000
524,RSPP,2,27.84,20141114,23.86,5,25.2,5950276
525,RSPP,2,26.7,20151009,22.5,7,23.6,24414791
526,RSPP,3,26.7,20151009,20.22,2,23.6,24414791
527,PER,2,21.76,20111223,18.88,4,19.67,1458882
528,PER,2,8.3,20150417,6.84,4,7.94,1750681
529,PER,4,2.8,20151224,2.3,1,2.3,1120262
530,PER,4,2.8,20151224,2.3,1,2.3,1120262
531,WNC,4,19.31,20171215,2.6,1,20.25,4387545
532,WNC,3,8.91,20080328,7.67,2,8.43,1093600
533,WNC,4,8.7,20080711,7.03,1,7.06,1345500
534,WNC,3,4.33,20090102,3.74,3,4.08,760200
535,WNC,3,1.6,20090327,0.66,2,0.8325,3012400
536,WNC,3,1.6,20090327,0.66,2,0.8325,3012400
537,WNC,4,0.85,20090724,0.54,1,0.63,10433400
538,WNC,4,1.69,20090807,0.83,1,0.877,17076800
539,WNC,3,1.88,20091224,1.57,2,1.74,1061500
540,WNC,4,2.73,20100108,1.89,1,1.87,3271600
541,WNC,3,4.36,20100305,2.86,2,2.95,4305500
542,WNC,4,7.49,20100709,6.47,1,6.71,4713600
543,WNC,1,6.44,20111014,5.48,10,5.6,5001700
544,WNC,2,5.79,20110916,4.66,4,5.05,6305200
545,WNC,3,5.4,20111007,4.59,2,4.71,7934600
546,WNC,1,7.69,20120914,6.24,12,7.07,4892800
547,WNC,3,6.99,20120810,6.05,3,6.66,2557000
548,WNC,2,13.66,20140117,11.57,5,12.93,4983500
549,WNC,0,13.66,20150206,11.31,17,12.51,9761603
550,WNC,2,12.95,20151106,10.45,6,11.95,7289882
551,WNC,0,15.63,20161209,13.24,17,13.96,7184988
552,WNC,1,22.82,20170929,19.03,8,21.31,2883837
553,TGNA,0,26.06,20130705,22.02,262,24.72,11778800
554,TGNA,2,20.65,20080815,16.87,4,19.16,33558700
555,TGNA,4,8.71,20081128,6.32,1,6.37,15472200
556,TGNA,4,2.57,20090327,2.14,1,2.3,27570300
557,TGNA,4,4.78,20090717,3.19,1,3.16,56966100
558,TGNA,3,9.11,20090828,7.74,3,8.19,45928200
559,TGNA,4,13.16,20091211,10.29,1,10.26,59216700
560,TGNA,4,16.04,20100611,13.73,1,13.94,34609100
561,TGNA,0,15.39,20120120,12.76,25,14.87,15386900
562,TGNA,1,24.8,20170224,21.39,8,24.42,8032627
563,BDX,4,73.74,20110923,15.58,1,76.45,10841500
564,BDX,2,71.28,20090109,61.13,7,69.68,8228600
565,WCC,0,42.1,20100423,35.12,93,38.23,5032400
566,WCC,4,19.88,20081031,16.38,1,15.75,4459600
567,WCC,4,14.79,20081128,11.89,1,12.35,5065800
568,WCC,2,19.67,20090327,16.6,4,16.56,3561100
569,WCC,1,31.42,20100305,27.01,9,28.95,1656100
570,WCC,0,43.72,20101022,35.49,20,40.13,6744200
571,WCC,1,49.61,20111028,41.91,11,45.23,7974100
572,WCC,2,43.2,20110916,36.51,4,38.22,3320000
573,WPG,0,12.43,20160715,10.76,35,12.1,12288992
574,WPG,1,9.96,20160408,8.5,9,9.52,10814141
575,WPG,1,9.12,20170721,7.81,9,8.8,8813904
576,HLS,4,47.94,20171103,7.87,1,45.96,6115616
577,HLS,4,9.84,20081128,8.5,1,8.58,3630000
578,HLS,2,11.76,20090102,9.51,4,10.51,2444600
579,HLS,3,27.55,20110513,23.93,3,26.17,4945000
580,HLS,0,22.63,20120427,18.53,36,20.31,2952300
581,HLS,3,17.04,20111021,14.55,2,16.49,3935400
582,AKP,0,15.54,20120302,13.33,191,15.16,141085
583,AKP,0,13.1,20090911,11.25,49,12.64,52446
584,TRN,4,21.31,20081017,8.1,1,21.5,18008100
585,TRN,3,29.58,20080425,25.19,2,27.0,6293400
586,TRN,4,14.87,20081128,10.29,1,11.42,8435900
587,TRN,2,10.02,20090327,8.37,5,8.89,9599300
588,TRN,4,8.27,20090313,6.72,1,6.64,13858400
589,TRN,4,14.69,20090717,12.01,1,12.2,8236800
590,TRN,2,18.17,20100312,15.41,5,17.61,3483100
591,TRN,2,19.85,20100319,16.6,5,18.12,5809300
592,TRN,3,20.98,20100723,17.45,3,18.15,3520000
593,TRN,1,28.43,20111028,24.42,12,27.19,7934900
594,TRN,4,24.72,20110826,21.3,1,22.08,5605700
595,TRN,3,26.53,20111014,21.41,2,23.92,3188400
596,TRN,1,50.3,20140919,42.23,13,47.37,15407600
597,TRN,2,29.79,20150213,25.54,4,28.81,10520600
598,TRN,0,34.73,20171006,28.7,128,35.45,18221405
599,TRN,4,27.17,20151009,22.98,1,23.28,13313249
600,TRN,0,23.21,20160729,20.01,28,21.75,14730325
601,TRN,3,19.0,20160311,15.85,2,17.0,15706103
602,RF,4,22.79,20080125,19.19,1,18.94,42784800
603,RF,4,10.11,20080718,8.54,1,8.68,206651200
604,RF,3,11.09,20080905,8.48,2,10.38,85653400
605,RF,4,4.2,20090206,3.46,1,3.45,140676400
606,RF,4,3.42,20090227,2.84,1,3.1,156462700
607,RF,4,4.42,20090731,3.69,1,3.71,195215100
608,RF,2,7.34,20100312,6.18,5,6.82,136736500
609,RF,2,7.0,20101231,6.08,4,6.73,62899800
610,RF,2,7.84,20110204,6.75,6,6.95,140753600
611,RF,0,5.31,20120127,4.3,24,4.9,140483000
612,IMAX,4,16.16,20110826,3.86,1,15.24,6137491
613,IMAX,1,4.01,20081226,3.14,8,3.4,1070681
614,IMAX,2,3.37,20081219,2.55,4,2.85,931522
615,IMAX,2,15.88,20100312,12.56,5,14.2,30600463
616,IMAX,1,20.36,20111028,16.48,12,16.85,6993413
617,WLK,3,21.94,20080201,15.61,2,17.13,1780100
618,WLK,4,15.83,20080404,13.01,1,13.05,3002000
619,WLK,3,16.75,20080725,13.49,3,14.86,1882000
620,WLK,4,16.88,20081128,13.37,1,13.42,1190400
621,WLK,2,14.79,20090327,12.49,4,13.88,1684000
622,WLK,3,22.75,20100305,19.75,3,20.64,1461000
623,WLK,1,27.9,20100806,22.29,13,25.49,1967400
624,WLK,1,43.63,20111111,37.81,12,39.66,2708700
625,WLK,2,53.87,20120113,38.79,4,42.91,5457600
626,WLK,1,60.86,20120727,51.45,10,56.27,1611800
627,WLK,0,79.46,20170915,68.52,149,77.46,4316917
628,WLK,2,59.61,20151009,50.66,5,55.02,6150117
629,STI,0,61.97,20171201,53.34,102,57.26,21299763
630,STI,2,42.01,20080801,34.92,4,38.31,40688700
631,STI,4,12.03,20090227,7.35,1,7.75,164859500
632,STI,4,12.03,20090227,7.35,1,7.75,164859500
633,STI,4,16.97,20090605,13.17,1,13.09,216704200
634,STI,0,29.51,20101231,25.03,30,28.57,14775100
635,STI,0,24.8,20120427,21.51,38,22.62,44703700
636,SB,3,5.26,20081212,3.83,3,4.0,1076300
637,SB,2,4.51,20090417,3.2,5,3.62,1575000
638,SB,3,8.58,20091113,6.96,2,7.1,632900
639,SB,4,8.58,20091113,7.06,1,7.1,632900
640,SB,2,8.02,20100416,6.97,4,7.71,1875400
641,SB,0,8.32,20131108,6.93,118,7.82,3163200
642,SB,4,6.58,20111014,5.7,1,5.81,435200
643,SB,0,5.62,20130816,4.81,40,4.99,1404100
644,SB,3,7.74,20131101,6.65,3,7.37,1853600
645,SB,4,8.93,20131213,7.71,1,7.77,4346200
646,SB,2,3.81,20150424,3.29,6,3.5,1341954
647,SB,2,3.89,20150717,3.05,5,3.46,1799544
648,SB,4,3.66,20151009,2.85,1,3.0,1347822
649,SB,2,0.645,20160219,0.4605,6,0.55,1676514
650,SB,4,0.4274,20160122,0.3477,1,0.38,2824103
651,SB,4,0.5258,20160212,0.4,1,0.42,1439669
652,SB,4,1.49,20161111,1.25,1,1.23,906704
653,SB,3,1.37,20170113,1.15,2,1.31,1036910
654,SB,3,1.37,20170113,1.15,2,1.31,1036910
655,HIG,4,49.15,20170303,1.34,1,48.8,11951545
656,HIG,2,66.72,20080808,57.62,4,63.32,14741100
657,HIG,4,8.45,20081128,4.95,1,5.71,62795000
658,HIG,3,7.04,20090313,6.1,2,3.48,166760600
659,HIG,4,7.04,20090313,3.62,1,3.48,166760600
660,HIG,3,26.78,20100115,23.26,2,26.42,53538800
661,HIG,0,27.76,20110107,23.57,31,26.93,39068900
662,HIG,0,24.52,20130104,19.87,73,22.07,28473400
663,HIG,2,19.19,20111021,16.64,6,18.27,40407000
664,HIG,4,17.91,20111202,15.46,1,16.08,34505300
665,HIG,0,24.52,20130104,19.66,35,22.07,28473400
666,BXMX,4,11.09,20081017,9.32,1,10.25,669673
667,BXMX,2,11.28,20090102,9.53,6,10.28,694917
668,MTR,4,40.55,20100212,12.03,1,38.66,21818
669,MTR,0,47.02,20100423,40.2501,74,42.51,34928
670,MTR,0,34.6,20090911,29.0,30,29.1,44129
671,MTR,3,26.668,20090320,20.5,2,24.53,21354
672,MTR,1,34.6,20090911,27.0,11,29.1,44129
673,MTR,1,41.62,20100219,36.07,10,41.22,17548
674,MTR,3,43.5,20100409,37.8,3,42.31,31462
675,MTR,3,42.608,20120203,36.99,2,41.45,33545
676,MTR,2,34.2595,20120629,29.4401,5,30.71,22030
677,MTR,2,26.47,20140404,22.5001,7,26.04,64033
678,MTR,3,29.66,20140425,25.37,2,26.25,154640
679,MTR,3,30.14,20140822,25.69,3,28.35,59398
680,MTR,0,13.9,20170127,11.9,77,12.7,153368
681,MTR,4,11.9717,20150828,9.55,1,8.98,112481
682,MTR,4,7.01,20151224,5.7,1,5.7,71373
683,MTR,2,8.2001,20160401,6.88,5,7.0,48018
684,MTR,2,12.35,20161021,8.165,5,8.943,90015
685,HUN,4,19.77,20170120,10.25,1,20.26,7780305
686,HUN,0,15.77,20101203,12.84,128,14.29,27903200
687,HUN,3,13.25,20080718,10.69,3,12.03,16284400
688,HUN,0,8.35,20090828,6.54,40,7.59,20414900
689,HUN,4,3.01,20090313,2.25,1,2.3,21365900
690,HUN,3,4.12,20090409,3.48,2,3.74,13606200
691,HUN,0,11.54,20100924,9.92,20,10.79,24073400
692,HUN,3,9.88,20100723,8.44,3,9.22,13835300
693,HUN,3,15.77,20101203,13.37,3,14.29,27903200
694,HUN,0,14.66,20120405,12.7,35,14.08,22632500
695,HUN,0,13.85,20120203,11.73,24,12.55,34032400
696,HUN,4,11.07,20111202,9.43,1,10.01,17801700
697,HUN,3,13.85,20120203,11.21,3,12.55,34032400
698,HUN,1,13.65,20120810,11.84,10,13.27,13201100
699,HUN,0,31.06,20171027,25.59,160,28.97,26388422
700,HUN,0,24.99,20170505,21.67,109,25.23,9387098
701,HUN,0,16.41,20160812,13.91,46,15.95,13071414
702,HUN,4,12.75,20151009,10.68,1,10.71,37287108
703,HUN,1,12.0,20160304,10.4,12,10.52,24174521
704,HUN,3,15.62,20160715,13.57,2,14.6,15814126
705,PKD,3,7.06,20080404,5.56,2,6.47,6304800
706,PKD,2,8.17,20080502,7.06,4,8.14,7294400
707,PKD,0,4.33,20090508,3.14,25,3.05,11269000
708,PKD,2,2.12,20090403,1.81,7,2.02,3383200
709,PKD,4,1.64,20090313,1.4,1,1.4,3908900
710,PKD,4,2.54,20090409,2.12,1,2.08,5464200
711,PKD,3,5.71,20090918,4.32,2,4.77,6788000
712,PKD,1,5.58,20100409,4.68,9,5.04,3950100
713,PKD,2,4.65,20101223,4.04,6,4.37,2666200
714,PKD,3,5.23,20110225,4.54,3,4.68,7306700
715,PKD,1,6.53,20110708,5.5,8,5.87,6821000
716,PKD,1,5.89,20111028,5.07,10,5.24,7205800
717,PKD,3,4.36,20121207,3.73,3,4.22,2147000
718,PKD,2,5.07,20130104,4.19,5,4.37,2561500
719,PKD,0,3.6,20150402,3.07,17,3.3,2049951
720,PKD,4,3.22,20141219,2.58,1,2.58,8384935
721,PKD,3,3.6,20150402,2.91,3,3.3,2049951
722,PKD,3,3.23,20150828,2.43,3,2.59,5296453
723,PKD,3,3.23,20150828,2.43,3,2.59,5296453
724,PKD,2,2.02,20160304,1.31,7,1.53,4880831
725,PKD,3,1.49,20160226,1.11,2,1.23,3197734
726,PKD,2,2.25,20161202,1.85,4,2.15,3606835
727,PKD,4,1.75,20170331,1.45,1,1.45,6456399
728,VALE,4,10.13,20171006,1.1,1,10.11,121829588
729,VALE,4,11.94,20081128,10.03,1,10.33,119437600
730,VALE,4,11.93,20081212,9.82,1,10.13,204132300
731,VALE,1,29.03,20091231,25.22,12,29.27,44270600
732,VALE,2,30.67,20100305,25.74,4,28.2,132881000
733,VALE,0,10.03,20170120,8.38,111,9.54,123849811
734,VALE,2,7.92,20150424,5.82,6,5.91,226987804
735,VALE,4,5.48,20151009,4.48,1,4.54,166446974
736,VALE,1,4.38,20160304,2.6,8,2.85,275185914
737,VALE,3,2.63,20160212,2.27,3,2.53,102475401
738,VALE,3,2.63,20160212,2.27,3,2.53,102475401
739,RYI,4,13.55,20161125,7.24,1,12.8,978154
740,RYI,0,12.49,20160520,9.68,79,11.09,3120815
741,RYI,0,9.06,20150605,7.47,20,8.34,382762
742,RYI,1,7.32,20150327,6.35,8,6.14,500633
743,RYI,4,7.8,20150508,5.48,1,5.55,1576227
744,RYI,0,5.46,20160401,4.67,19,4.79,591396
745,RYI,3,4.68,20160304,3.12,3,3.67,864836
746,RYI,4,6.6,20160415,5.63,1,5.72,926282
747,RYI,4,11.9,20161111,8.95,1,9.1,2173874
748,RYI,4,11.9,20161111,8.95,1,9.1,2173874
749,RYI,4,11.85,20170317,9.55,1,9.7,2115559
750,KST,4,12.3,20170512,10.0,1,12.2444,86022
751,KST,4,7.5,20081017,6.12,1,6.35,90113
752,PCG,4,36.67,20081031,7.04,1,34.11,20637200
753,PCG,0,43.44,20091204,37.66,61,42.145,10289200
754,SNR,0,10.26,20160401,8.86,19,9.58,2868214
755,SNR,1,10.26,20160401,8.74,11,9.58,2868214
756,MET,4,55.34,20170714,10.03,1,56.0,22499821
757,MET,1,37.41,20081219,30.25,10,30.94,63684800
758,MET,4,28.76,20081128,18.48,1,19.52,50107200
759,MET,4,17.74,20090313,12.22,1,11.76,111797700
760,MET,2,35.5,20090508,27.02,4,27.76,87871000
761,MET,0,47.52,20130705,40.37,107,46.15,21654600
762,MET,0,38.86,20120217,33.26,27,37.39,47650700
763,MET,2,32.9,20120106,27.91,6,32.07,36334800
764,MET,0,40.2,20130315,34.24,45,39.02,58853200
765,MDP,0,42.75,20130222,36.75,254,41.94,5512600
766,MDP,0,31.77,20090918,27.07,63,27.27,3043600
767,MDP,2,28.27,20080808,24.17,4,25.51,3657300
768,MDP,1,18.82,20090116,16.11,9,18.13,3748000
769,MDP,4,16.14,20081128,12.66,1,12.55,2218300
770,MDP,3,28.81,20090724,24.23,2,27.09,2772000
771,CPT,4,67.07,20110729,29.36,1,68.54,3057900
772,CPT,2,32.09,20081219,26.65,5,28.7,10358900
773,CPT,4,23.3,20090313,17.64,1,17.56,13190400
774,CPT,4,23.3,20090313,17.64,1,17.56,13190400
775,DCO,1,32.38,20080425,28.09,14,27.71,422500
776,DCO,2,32.38,20080425,25.59,5,27.71,422500
777,DCO,3,26.94,20080718,23.2,2,25.86,537300
778,DCO,0,23.64,20100423,20.31,81,22.77,255000
779,DCO,4,20.19,20081031,14.01,1,15.0,1553300
780,DCO,4,20.19,20081031,14.01,1,15.0,1553300
781,DCO,3,19.57,20100305,16.86,3,17.6,398700
782,DCO,1,25.45,20110408,21.78,14,24.08,720100
783,DCO,2,21.72,20110708,18.84,5,20.89,183000
784,DCO,3,13.46,20111209,11.25,2,12.66,322600
785,DCO,0,13.18,20120810,11.24,17,9.85,715500
786,DCO,3,18.92,20130322,15.2,3,17.36,334600
787,DCO,2,24.2,20130719,20.84,4,22.79,366000
788,DCO,0,30.96,20150410,24.14,21,25.25,528157
789,DCO,0,28.26,20161125,23.18,77,26.42,240120
790,DCO,2,22.65,20151023,19.68,4,20.15,204854
791,DCO,1,16.98,20160318,14.69,10,14.52,301383
792,THR,0,26.64,20131108,22.88,51,23.7,847200
793,THR,0,23.46,20171201,19.04,47,21.38,1515318
794,WCG,4,146.02,20170120,18.97,1,146.12,1647394
795,WCG,2,42.52,20080418,36.8501,4,40.4,3936900
796,WCG,3,36.16,20080725,29.23,2,31.59,7648400
797,WCG,4,8.96,20081128,7.6,1,7.62,3135300
798,WCG,4,8.96,20081128,7.6,1,7.62,3135300
799,WCG,4,8.37,20090313,6.64,1,6.61,3230300
800,WCG,3,14.53,20090417,12.11,2,13.55,3093500
801,WCG,2,30.72,20100319,26.25,4,29.04,4133500
802,WCG,0,31.3,20110107,26.28,33,30.4,2518900
803,WCG,1,54.89,20111104,43.85,14,49.42,4945000
804,WCG,3,65.35,20120713,52.33,3,59.16,11099000
805,RLGY,1,47.7,20130315,41.32,12,47.41,4266300
806,RLGY,3,34.27,20160304,28.45,3,32.7,7676082
807,RLGY,3,34.27,20160304,28.45,3,32.7,7676082
808,RLGY,0,33.77,20170714,28.86,55,32.4,5778310
809,NCLH,4,53.73,20171020,32.15,1,58.83,20032981
810,NCLH,3,49.635,20160226,39.33,2,42.98,17847234
811,MFV,0,6.27,20090807,5.234,44,5.55,84161
812,DST,4,41.25,20081017,3.75,1,43.19,3803700
813,DST,0,43.31,20090724,37.03,39,38.15,3225700
814,DST,0,48.78,20110204,41.71,66,46.71,994900
815,DST,1,122.46,20150612,104.88,13,118.63,753975
816,DST,0,124.06,20170421,107.09,17,121.49,1127453
817,EDN,0,25.61,20161028,21.11,457,24.39,419175
818,EDN,2,13.16,20080725,11.35,4,10.96,1014873
819,EDN,4,10.8,20080718,9.35,1,9.34,834052
820,EDN,0,6.17,20090807,5.3,43,6.18,70754
821,EDN,2,4.18,20081128,3.1,5,3.6,418419
822,EDN,2,4.12,20090417,3.34,7,3.8,101400
823,EDN,2,7.87,20101001,6.51,5,6.98,263696
824,EDN,3,8.59,20101008,6.9,3,7.92,175854
825,EDN,3,9.95,20110624,8.42,3,9.56,42365
826,EDN,2,8.4,20111028,6.95,6,7.95,33485
827,EDN,4,6.9,20120106,5.26,1,5.38,16868
828,EDN,4,2.7,20120511,2.24,1,2.26,260168
829,EDN,4,2.3,20120706,2.0,1,1.98,8560
830,EDN,4,2.3,20120706,2.0,1,1.98,8560
831,EDN,3,2.48,20130111,1.85,3,2.01,181264
832,EDN,3,2.48,20130111,1.85,3,2.01,181264
833,EDN,3,2.33,20130517,2.02,2,2.09,45305
834,EDN,2,2.21,20130830,1.9,6,2.05,22125
835,EDN,2,2.45,20130906,1.94,4,2.29,101020
836,EDN,2,6.11,20140221,5.1,4,6.34,318378
837,EDN,3,7.39,20140404,6.34,2,7.0,440940
838,EDN,3,11.6,20141024,9.89,2,11.15,401935
839,EDN,2,10.76,20150213,9.15,6,10.12,156789
840,EDN,2,11.34,20150220,9.46,4,10.77,96531
841,EDN,4,13.32,20150227,11.34,1,11.45,564861
842,ENLC,4,23.21,20151009,12.43,1,20.18,2340412
843,ENLC,4,4.15,20081128,2.8,1,2.84,2911500
844,ENLC,4,1.77,20090313,0.87,1,0.9,6000900
845,ENLC,4,1.77,20090313,0.87,1,0.9,6000900
846,ENLC,4,1.77,20090313,0.87,1,0.9,6000900
847,ENLC,3,3.87,20090731,3.19,3,3.65,1806900
848,ENLC,3,3.87,20090731,3.19,3,3.65,1806900
849,ENLC,4,5.0,20091218,4.13,1,4.29,5217300
850,ENLC,3,6.05,20091231,5.0,2,5.85,3900700
851,ENLC,2,7.74,20100730,5.98,4,6.48,3984900
852,ENLC,2,9.75,20110218,8.41,4,8.64,2898300
853,ENLC,3,10.94,20110527,9.21,2,9.19,4010900
854,ENLC,3,11.33,20110902,9.02,2,9.93,8344200
855,ENLC,1,14.36,20120316,12.48,13,13.86,1310500
856,ENLC,0,19.25,20161223,16.06,57,18.2,1671906
857,VG,0,2.69,20100618,1.97,127,2.0,57591500
858,VG,0,2.69,20100618,1.77,108,2.0,57591500
859,VG,4,1.48,20080829,1.23,1,1.24,1553900
860,VG,4,0.82,20081017,0.61,1,0.71,2150200
861,VG,0,1.37,20090828,0.6,32,0.5,184488600
862,VG,2,0.41,20090403,0.35,5,0.39,1229000
863,VG,4,0.4095,20090724,0.34,1,0.349,4518700
864,VG,1,1.59,20100108,1.28,9,1.41,15978100
865,VG,3,1.59,20100416,1.32,3,1.45,25166700
866,VG,4,2.78,20110107,2.24,1,2.25,29501200
867,VG,3,4.78,20110708,4.08,3,4.57,7025900
868,VG,3,3.04,20111021,2.59,2,2.92,7443400
869,VG,4,2.58,20111202,2.2,1,2.36,9602400
870,VG,2,2.01,20120629,1.7,5,1.87,7809600
871,VG,2,2.28,20120907,1.88,7,2.14,7981600
872,VG,0,5.43,20160617,4.71,22,4.61,18910994
873,VG,1,5.43,20160617,4.46,12,4.61,18910994
874,VG,3,4.56,20160527,3.91,2,4.23,10649195
875,VG,3,6.65,20160923,5.68,2,6.36,16640171
876,DRH,4,11.3,20170210,6.88,1,11.33,10798846
877,DRH,0,12.0,20101231,10.38,130,11.51,2474500
878,DRH,3,4.77,20081205,3.56,3,3.57,17978500
879,DRH,4,3.72,20081128,2.79,1,2.93,9154100
880,DRH,4,3.72,20081128,2.79,1,2.93,9154100
881,DRH,4,3.72,20081128,2.79,1,2.93,9154100
882,DRH,2,9.34,20100319,7.97,6,9.07,5731400
883,DRH,2,9.84,20100806,8.28,5,9.47,9026500
884,DRH,1,9.39,20111028,8.0,11,8.23,9335400
885,DRH,2,8.24,20111021,7.05,6,7.91,9033500
886,DRH,0,10.7,20160826,9.08,33,10.41,23181092
887,GPC,0,43.96,20100806,37.87,108,43.32,4491100
888,GPC,0,37.53,20090814,32.02,28,35.87,5710000
889,GTT,4,0.43,20080320,0.35,1,0.38,91400
890,GTT,4,0.49,20080404,0.38,1,0.35,141600
891,GTT,4,0.45,20080822,0.33,1,0.33,536700
892,GTT,4,0.35,20081121,0.28,1,0.295,739800
893,GTT,4,0.42,20081226,0.31,1,0.31,5500
894,GTT,4,0.6,20090508,0.4,1,0.5,4700
895,GTT,3,1.1,20091016,0.85,3,0.95,2700
896,GTT,3,1.1,20091016,0.85,3,0.95,2700
897,GTT,3,1.0,20091204,0.865,3,0.9,3100
898,GTT,4,1.2,20100219,1.02,1,1.1,19800
899,GTT,3,1.1,20100827,0.9,2,0.95,20600
900,GTT,2,1.05,20101029,0.9,5,1.0,7000
901,GTT,4,1.2,20110421,1.01,1,1.01,3600
902,GTT,4,1.2,20110421,1.01,1,1.01,3600
903,GTT,3,3.4,20130201,2.75,2,2.78,31900
904,GTT,2,6.24,20131206,4.97,4,5.21,206100
905,GTT,4,8.86,20140117,6.85,1,7.15,307900
906,GTT,2,22.03,20150529,18.02,6,20.01,509922
907,GTT,2,24.11,20150626,20.22,5,23.21,1611578
908,GTT,0,21.69,20160909,18.72,45,21.43,899018
909,GTT,2,18.22,20160304,14.89,5,14.86,1630061
910,GTT,3,14.79,20160226,12.7,3,14.44,1014733
911,EFR,0,16.75,20100430,14.45,107,16.2,754723
912,EFR,0,13.1501,20090925,11.22,51,13.0,1051376
913,EFR,0,10.41,20090529,8.85,28,10.17,462357
914,EFR,3,8.33,20090102,6.86,3,7.7,862961
915,TIF,4,42.32,20091218,14.39,1,42.38,8319900
916,TIF,4,27.45,20081031,22.68,1,22.47,15948100
917,TIF,3,23.7,20081205,19.48,2,19.19,22625600
918,TIF,3,23.7,20081205,19.48,2,19.19,22625600
919,TIF,3,20.23,20090320,17.21,2,19.94,15787400
920,TIF,2,45.94,20100305,39.7,4,44.5,7553800
921,TIF,2,66.92,20110421,57.29,5,64.13,7597100
922,TIF,4,69.01,20110826,57.36,1,58.95,19982400
923,WPP,0,66.77,20110211,56.14,140,64.83,413200
924,WPP,3,30.41,20081219,24.18,2,28.34,2090200
925,WPP,2,32.31,20090403,25.86,5,26.52,621100
926,WPP,1,51.84,20100401,45.02,8,50.42,393500
927,CRH,3,40.5,20080201,34.44,3,37.51,656780
928,CRH,0,33.89,20160902,29.32,428,33.68,4385901
929,CRH,1,26.57,20081212,21.3,10,23.35,845868
930,CRH,4,21.93,20081031,18.29,1,17.77,2859863
931,CRH,2,25.83,20090814,22.06,6,24.84,393537
932,CRH,1,28.94,20100423,23.21,8,26.43,1340420
933,CRH,0,22.56,20110204,19.17,25,21.56,1173112
934,CRH,1,19.22,20101105,15.8,10,17.64,1321564
935,CRH,0,20.62,20120914,17.4,17,19.29,1026245
936,WTM,4,513.5,20120601,17.79,1,525.5,39400
937,WTM,3,344.5,20081031,297.0,3,302.53,145200
938,WTM,4,270.0,20081128,211.75,1,215.0,224400
939,WTM,0,243.45,20090724,208.0,22,239.01,128900
